# L1420-10mph (Up to date)
# 760 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (97.4 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
92.14,264.533,-18.236,0.005,50.707,1.138,14.666,NaN,NaN
92.64,255.416,-18.233,0.005,43.376,1.33,14.666,NaN,NaN
93.14,246.3,-18.231,0.005,36.046,1.599,14.666,NaN,NaN
93.64,237.185,-18.228,0.005,28.716,2.007,14.666,NaN,NaN
94.14,228.071,-18.226,0.005,21.39,2.694,14.666,NaN,NaN
94.64,218.959,-18.224,0.005,14.069,4.095,14.666,NaN,NaN
95.14,209.848,-18.221,0.005,6.775,8.525,14.666,NaN,NaN
95.64,200.738,-18.219,0.005,1.187,122.214,14.666,NaN,NaN
96.14,191.629,-18.217,0.005,8.028,172.82,14.666,NaN,NaN
96.64,182.521,-18.214,0.005,15.331,176.249,14.666,NaN,NaN
97.14,173.415,-18.212,0.005,22.653,177.464,14.666,NaN,NaN
97.64,164.309,-18.209,0.005,29.981,178.085,14.666,NaN,NaN
98.14,155.205,-18.207,0.005,37.31,178.462,14.666,NaN,NaN
98.64,146.102,-18.205,0.005,44.641,178.715,14.666,NaN,NaN
99.14,137,-18.202,0.005,51.972,178.897,14.666,NaN,NaN
99.64,127.9,-18.2,0.005,59.304,179.034,14.666,NaN,NaN
100.14,118.8,-18.198,0.005,66.635,179.14,14.666,NaN,NaN
100.64,109.702,-18.195,0.005,73.968,179.226,14.666,NaN,NaN
101.14,100.605,-18.193,0.005,81.3,179.296,14.666,NaN,NaN
101.64,91.509,-18.191,0.005,88.632,179.355,14.666,NaN,NaN
102.14,82.415,-18.188,0.005,95.964,179.404,14.666,NaN,NaN
102.64,73.321,-18.186,0.005,103.297,179.447,14.666,NaN,NaN
103.14,64.229,-18.184,0.005,110.629,179.484,14.666,NaN,NaN
103.64,55.138,-18.181,0.005,117.962,179.516,14.666,NaN,NaN
104.14,46.048,-18.179,0.005,125.295,179.544,14.666,NaN,NaN
104.64,36.959,-18.177,0.005,132.627,179.57,14.666,NaN,NaN
105.14,27.871,-18.174,0.005,139.96,179.593,14.666,NaN,NaN
105.64,18.785,-18.172,0.005,147.292,179.613,14.666,NaN,NaN
106.14,9.699,-18.169,0.005,154.625,179.632,14.666,NaN,NaN
106.64,0.615,-18.167,0.005,161.958,179.648,14.666,NaN,NaN
# Event GROUND_HIT occurred at t=106.674 seconds
# Event SIMULATION_END occurred at t=106.674 seconds
106.674,0,-18.167,0.005,162.454,179.649,14.666,NaN,NaN
