# L1420-5mph (Up to date)
# 751 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (96.5 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
95.074,187.268,-18.216,0.005,25.632,1.127,7.332,NaN,NaN
95.574,178.161,-18.213,0.005,21.966,1.315,7.332,NaN,NaN
96.074,169.055,-18.211,0.005,18.301,1.577,7.332,NaN,NaN
96.574,159.95,-18.209,0.005,14.637,1.971,7.332,NaN,NaN
97.074,150.847,-18.206,0.005,10.974,2.629,7.332,NaN,NaN
97.574,141.744,-18.204,0.005,7.313,3.944,7.332,NaN,NaN
98.074,132.643,-18.201,0.005,3.665,7.887,7.332,NaN,NaN
98.574,123.543,-18.199,0.005,0.504,94.132,7.332,NaN,NaN
99.074,114.444,-18.197,0.005,3.736,172.273,7.332,NaN,NaN
99.574,105.346,-18.194,0.005,7.386,176.101,7.332,NaN,NaN
100.074,96.249,-18.192,0.005,11.046,177.396,7.332,NaN,NaN
100.574,87.154,-18.19,0.005,14.71,178.045,7.332,NaN,NaN
101.074,78.06,-18.187,0.005,18.374,178.436,7.332,NaN,NaN
101.574,68.967,-18.185,0.005,22.039,178.697,7.332,NaN,NaN
102.074,59.875,-18.183,0.005,25.704,178.883,7.332,NaN,NaN
102.574,50.784,-18.18,0.005,29.37,179.023,7.332,NaN,NaN
103.074,41.694,-18.178,0.005,33.036,179.132,7.332,NaN,NaN
103.574,32.606,-18.176,0.005,36.701,179.219,7.332,NaN,NaN
104.074,23.519,-18.173,0.005,40.367,179.29,7.332,NaN,NaN
104.574,14.433,-18.171,0.005,44.033,179.349,7.332,NaN,NaN
105.074,5.348,-18.169,0.005,47.699,179.4,7.332,NaN,NaN
# Event GROUND_HIT occurred at t=105.369 seconds
# Event SIMULATION_END occurred at t=105.369 seconds
105.369,0,-18.167,0.005,49.857,179.426,7.332,NaN,NaN
