# L1420-15mph (Up to date)
# 824 data points written for 9 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (75.4 ft/s)
#
# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Stability margin calibers (​),Drag coefficient (​)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
93.473,559.114,-13.164,-0.204,149.013,179.547,21.999,NaN,NaN
93.973,552.569,-13.013,0.303,160.013,179.578,21.999,NaN,NaN
94.473,546.009,-13.23,-0.435,171.012,179.606,21.999,NaN,NaN
94.973,539.474,-12.91,0.641,182.012,179.63,21.999,NaN,NaN
95.473,532.904,-13.371,-0.923,193.011,179.651,21.999,NaN,NaN
95.973,526.388,-12.692,1.358,204.011,179.67,21.999,NaN,NaN
96.468,519.866,-13.66,-1.956,214.899,179.687,21.999,NaN,NaN
96.806,515.401,-12.699,2.837,222.352,179.697,21.999,NaN,NaN
97.041,512.377,-13.147,-1.913,227.5,179.704,21.999,NaN,NaN
97.394,507.75,-13.055,0.261,235.269,179.714,21.999,NaN,NaN
97.894,501.199,-13.149,-0.188,246.269,179.727,21.999,NaN,NaN
98.394,494.66,-13.008,0.281,257.268,179.739,21.999,NaN,NaN
98.894,488.106,-13.21,-0.402,268.268,179.75,21.999,NaN,NaN
99.394,481.575,-12.912,0.594,279.267,179.76,21.999,NaN,NaN
99.894,475.012,-13.341,-0.858,290.267,179.769,21.999,NaN,NaN
100.394,468.499,-12.71,1.264,301.267,179.777,21.999,NaN,NaN
100.894,461.916,-13.621,-1.823,312.266,179.785,21.999,NaN,NaN
101.257,457.147,-12.643,2.694,320.256,179.791,21.999,NaN,NaN
101.504,453.96,-13.169,-2.132,325.689,179.794,21.999,NaN,NaN
101.821,449.808,-13.034,0.426,332.66,179.799,21.999,NaN,NaN
102.321,443.262,-13.152,-0.235,343.659,179.805,21.999,NaN,NaN
102.821,436.73,-12.977,0.349,354.659,179.811,21.999,NaN,NaN
103.321,430.178,-13.228,-0.503,365.659,179.817,21.999,NaN,NaN
103.821,423.657,-12.857,0.743,376.658,179.822,21.999,NaN,NaN
104.321,417.094,-13.394,-1.074,387.658,179.827,21.999,NaN,NaN
104.821,410.595,-12.602,1.585,398.658,179.832,21.999,NaN,NaN
105.244,405.051,-13.57,-2.287,407.979,179.836,21.999,NaN,NaN
105.535,401.208,-12.845,2.492,414.379,179.839,21.999,NaN,NaN
105.8,397.765,-13.14,-1.11,420.209,179.841,21.999,NaN,NaN
106.3,391.237,-12.973,0.332,431.209,179.845,21.999,NaN,NaN
106.8,384.691,-13.213,-0.479,442.208,179.849,21.999,NaN,NaN
107.3,378.173,-12.859,0.708,453.208,179.853,21.999,NaN,NaN
107.8,371.615,-13.371,-1.025,464.208,179.856,21.999,NaN,NaN
108.3,365.119,-12.614,1.514,475.207,179.86,21.999,NaN,NaN
108.744,359.312,-13.584,-2.187,484.96,179.863,21.999,NaN,NaN
109.047,355.31,-12.793,2.606,491.635,179.864,21.999,NaN,NaN
109.3,352.025,-13.128,-1.322,497.211,179.866,21.999,NaN,NaN
109.8,345.501,-12.969,0.319,508.211,179.869,21.999,NaN,NaN
110.3,338.959,-13.199,-0.459,519.211,179.872,21.999,NaN,NaN
110.8,332.445,-12.858,0.68,530.21,179.875,21.999,NaN,NaN
111.3,325.892,-13.351,-0.986,541.21,179.877,21.999,NaN,NaN
111.8,319.399,-12.622,1.457,552.21,179.88,21.999,NaN,NaN
112.26,313.369,-13.592,-2.108,562.33,179.882,21.999,NaN,NaN
112.575,309.233,-12.745,2.696,569.24,179.883,21.999,NaN,NaN
112.82,306.065,-13.116,-1.511,574.629,179.884,21.999,NaN,NaN
113.264,300.27,-12.983,0.299,584.399,179.886,21.999,NaN,NaN
113.764,293.735,-13.158,-0.35,595.399,179.889,21.999,NaN,NaN
114.264,287.221,-12.898,0.52,606.399,179.891,21.999,NaN,NaN
114.764,280.678,-13.274,-0.753,617.398,179.893,21.999,NaN,NaN
115.264,274.18,-12.717,1.115,628.398,179.895,21.999,NaN,NaN
115.764,267.619,-13.526,-1.617,639.398,179.896,21.999,NaN,NaN
116.172,262.295,-12.546,2.399,648.383,179.898,21.999,NaN,NaN
116.45,258.717,-13.219,-2.425,654.494,179.899,21.999,NaN,NaN
116.727,255.082,-12.981,0.859,660.598,179.9,21.999,NaN,NaN
117.227,248.552,-13.14,-0.318,671.598,179.901,21.999,NaN,NaN
117.727,242.041,-12.903,0.474,682.598,179.903,21.999,NaN,NaN
118.227,235.504,-13.247,-0.687,693.598,179.905,21.999,NaN,NaN
118.727,229.008,-12.737,1.019,704.597,179.906,21.999,NaN,NaN
119.227,222.454,-13.477,-1.48,715.597,179.908,21.999,NaN,NaN
119.674,216.658,-12.497,2.196,725.415,179.909,21.999,NaN,NaN
119.978,212.736,-13.293,-2.617,732.107,179.91,21.999,NaN,NaN
120.234,209.367,-12.966,1.273,737.751,179.911,21.999,NaN,NaN
120.734,202.84,-13.14,-0.348,748.751,179.912,21.999,NaN,NaN
121.234,196.335,-12.881,0.517,759.751,179.913,21.999,NaN,NaN
121.734,189.8,-13.257,-0.752,770.75,179.914,21.999,NaN,NaN
122.234,183.311,-12.7,1.115,781.75,179.916,21.999,NaN,NaN
122.734,176.759,-13.51,-1.62,792.75,179.917,21.999,NaN,NaN
123.141,171.459,-12.529,2.41,801.705,179.918,21.999,NaN,NaN
123.418,167.906,-13.199,-2.426,807.781,179.919,21.999,NaN,NaN
123.695,164.281,-12.965,0.845,813.876,179.919,21.999,NaN,NaN
124.195,157.76,-13.122,-0.313,824.876,179.92,21.999,NaN,NaN
124.695,151.257,-12.888,0.467,835.876,179.921,21.999,NaN,NaN
125.195,144.728,-13.227,-0.678,846.876,179.922,21.999,NaN,NaN
125.695,138.241,-12.724,1.007,857.875,179.923,21.999,NaN,NaN
126.195,131.695,-13.457,-1.466,868.875,179.924,21.999,NaN,NaN
126.644,125.863,-12.476,2.181,878.77,179.925,21.999,NaN,NaN
126.95,121.922,-13.284,-2.641,885.502,179.926,21.999,NaN,NaN
127.204,118.592,-12.95,1.314,891.087,179.926,21.999,NaN,NaN
127.704,112.074,-13.122,-0.344,902.087,179.927,21.999,NaN,NaN
128.204,105.577,-12.866,0.513,913.086,179.928,21.999,NaN,NaN
128.704,99.051,-13.239,-0.747,924.086,179.929,21.999,NaN,NaN
129.204,92.57,-12.684,1.11,935.086,179.93,21.999,NaN,NaN
129.704,86.026,-13.493,-1.617,946.086,179.931,21.999,NaN,NaN
130.112,80.73,-12.511,2.41,955.045,179.931,21.999,NaN,NaN
130.387,77.188,-13.183,-2.435,961.112,179.932,21.999,NaN,NaN
130.663,73.586,-12.949,0.847,967.176,179.932,21.999,NaN,NaN
131.163,67.073,-13.104,-0.309,978.176,179.933,21.999,NaN,NaN
131.663,60.579,-12.873,0.462,989.176,179.934,21.999,NaN,NaN
132.163,54.058,-13.209,-0.673,1000.176,179.935,21.999,NaN,NaN
132.663,47.579,-12.708,1.002,1011.175,179.935,21.999,NaN,NaN
133.163,41.042,-13.439,-1.462,1022.175,179.936,21.999,NaN,NaN
133.613,35.21,-12.457,2.18,1032.084,179.937,21.999,NaN,NaN
133.919,31.277,-13.268,-2.652,1038.811,179.937,21.999,NaN,NaN
134.172,27.969,-12.935,1.321,1044.365,179.938,21.999,NaN,NaN
134.671,21.474,-13.104,-0.339,1055.34,179.938,21.999,NaN,NaN
135.171,14.986,-12.851,0.505,1066.34,179.939,21.999,NaN,NaN
135.671,8.468,-13.22,-0.737,1077.339,179.94,21.999,NaN,NaN
136.171,1.995,-12.671,1.098,1088.339,179.94,21.999,NaN,NaN
# Event GROUND_HIT occurred at t=136.327 seconds
# Event SIMULATION_END occurred at t=136.327 seconds
136.327,0,-12.921,-1.603,1091.769,179.94,21.999,NaN,NaN
